key,loudness,speechiness,acousticness,instrumentalness,valence,genre,energy,danceability,tempo
5,-3.573,0.0602,0.029,0,0.617,hip hop,0.739,0.533,81.37
6,-8.075,0.436,0.346,0,0.74,hip hop,0.873,0.545,170.035
3,-8.508,0.472,0.773,2.34e-05,0.352,hip hop,0.593,0.579,91.278
10,-4.499,0.04,0.0402,6.54e-06,0.0588,hip hop,0.572,0.545,96.239
11,-5.647,0.248,0.00529,0.00024,0.364,hip hop,0.677,0.503,81.28
7,-5.328,0.136,0.33,0.000106,0.794,hip hop,0.744,0.798,82.356
10,-6.943,0.235,0.469,0,0.35,hip hop,0.561,0.463,85.148
5,-7.084,0.383,0.178,0,0.779,hip hop,0.795,0.59,92.348
7,-4.248,0.323,0.0445,0,0.248,hip hop,0.767,0.416,84.598
8,-4.832,0.484,0.149,0,0.434,hip hop,0.734,0.657,91.03
1,-4.382,0.282,0.0225,0,0.762,hip hop,0.938,0.601,87.129
2,-6.815,0.271,0.0538,4.07e-06,0.217,hip hop,0.729,0.487,91.048
1,-7.45,0.315,0.0287,1.66e-05,0.205,hip hop,0.645,0.594,103.974
2,-12.148,0.0349,0.89,0.00925,0.119,hip hop,0.238,0.272,83.507
0,-6.944,0.328,0.392,1.93e-05,0.52,hip hop,0.883,0.601,150.967
5,-7.012,0.206,0.679,0,0.55,hip hop,0.712,0.525,72.91
2,-4.454,0.245,0.348,1.65e-06,0.717,hip hop,0.82,0.773,140.021
7,-6.71,0.288,0.0359,0,0.373,hip hop,0.813,0.823,95.012
6,-3.639,0.318,0.0026,0,0.336,hip hop,0.842,0.563,95.393
7,-7.518,0.401,0.0877,0,0.566,hip hop,0.827,0.428,77.332
8,-2.223,0.25,0.362,0,0.678,hip hop,0.746,0.661,83.935
6,-7.769,0.309,0.744,0,0.901,hip hop,0.721,0.688,90.551
6,-4.668,0.466,0.0205,0,0.55,hip hop,0.867,0.489,75.1
0,-3.464,0.36,0.039,0,0.401,hip hop,0.87,0.416,180.336
6,-6.963,0.0746,0.597,0,0.423,hip hop,0.665,0.69,88.018
9,-4.195,0.285,0.125,8.33e-05,0.489,hip hop,0.94,0.74,89.981
8,-8.804,0.381,0.627,0,0.372,hip hop,0.397,0.672,105.71
1,-8.249,0.249,0.125,1.84e-05,0.4,hip hop,0.52,0.576,138.038
0,-9.942,0.375,0.0303,0.157,0.392,hip hop,0.593,0.574,176.243
11,-8.726,0.129,0.208,0.00437,0.397,hip hop,0.555,0.322,96.019
7,-9.887,0.543,0.0497,1.37e-05,0.167,hip hop,0.811,0.491,159.635
1,-6.883,0.681,0.0457,0,0.627,hip hop,0.736,0.549,177.021
1,-5.912,0.327,0.176,0,0.712,hip hop,0.787,0.752,88.678
6,-4.753,0.265,0.0158,6.43e-06,0.446,hip hop,0.807,0.442,84.649
1,-2.372,0.272,0.0531,0,0.824,hip hop,0.826,0.904,101.35
1,-5.766,0.252,0.0513,0,0.143,hip hop,0.788,0.636,133.722
8,-3.629,0.304,0.17,0,0.556,hip hop,0.971,0.506,160.064
1,-6.132,0.316,0.0285,0,0.832,hip hop,0.749,0.753,93.79
10,-8.627,0.171,0.0253,0,0.525,hip hop,0.694,0.663,167.953
11,-10.551,0.373,0.57,0.0235,0.576,hip hop,0.549,0.479,180.985
5,-4.674,0.25,0.0822,0,0.654,hip hop,0.758,0.426,170.45
6,-2.63,0.119,0.0854,0,0.543,hip hop,0.896,0.713,93.964
1,-5.832,0.295,0.446,0,0.53,hip hop,0.71,0.388,72.181
4,-5.297,0.328,0.0546,0,0.583,hip hop,0.859,0.605,79.977
1,-5.898,0.352,0.427,0,0.533,hip hop,0.705,0.612,101.876
0,-8.172,0.179,0.799,0,0.881,hip hop,0.759,0.743,156.022
9,-9.584,0.037,0.785,0.000289,0.466,hip hop,0.386,0.575,116.408
5,-9.644,0.0318,0.898,1.62e-05,0.254,hip hop,0.236,0.319,162.351
1,-7.008,0.0954,0.0323,0.00323,0.392,hip hop,0.661,0.634,140.017
8,-6.461,0.0628,0.0884,0.000114,0.757,hip hop,0.909,0.7,93.469
10,-7.173,0.294,0.195,1.08e-05,0.576,hip hop,0.752,0.65,171.887
6,-5.315,0.292,0.362,2.39e-06,0.853,hip hop,0.764,0.852,97.998
9,-7.111,0.252,0.218,0.000228,0.102,hip hop,0.527,0.727,84.471
1,-8.698,0.107,0.0684,0,0.355,hip hop,0.478,0.855,135.987
7,-5.488,0.116,0.0791,0.000105,0.515,hip hop,0.631,0.48,84.164
1,-8.546,0.267,0.0666,0.00085,0.496,hip hop,0.614,0.829,90.924
9,-5.324,0.0978,0.0555,4.11e-05,0.653,hip hop,0.978,0.746,153.809
8,-10.364,0.375,0.522,0,0.279,hip hop,0.513,0.572,61.988
5,-9.105,0.249,0.814,4.5e-06,0.515,hip hop,0.546,0.516,78.267
5,-7.483,0.346,0.0544,0,0.836,hip hop,0.495,0.934,101.781
6,-3.062,0.147,0.0741,0.00361,0.355,hip hop,0.644,0.857,92.05
8,-5.082,0.247,0.0943,0,0.868,hip hop,0.838,0.615,88.68
0,-10.505,0.33,0.592,0,0.463,hip hop,0.427,0.681,140.035
11,-6.484,0.3,0.0414,0,0.794,hip hop,0.552,0.875,88.867
5,-5.31,0.19,0.503,0,0.657,hip hop,0.753,0.507,178.068
7,-4.853,0.19,0.437,0,0.524,hip hop,0.714,0.578,75.064
1,-6.305,0.0952,0.0271,0.000728,0.0384,hip hop,0.447,0.708,89.62
1,-10.029,0.305,0.0924,0,0.628,hip hop,0.513,0.902,91.477
9,-4.198,0.302,0.476,0,0.426,hip hop,0.906,0.619,97.186
11,-4.856,0.375,0.394,0,0.636,hip hop,0.811,0.472,81.051
7,-7.15,0.422,0.359,0,0.334,hip hop,0.757,0.495,81.584
11,-2.86,0.224,0.128,0,0.318,hip hop,0.932,0.735,129.583
11,-1.883,0.229,0.191,5.84e-06,0.717,hip hop,0.872,0.482,80.851
0,-12.674,0.241,0.81,0,0.702,hip hop,0.435,0.737,90.989
5,-7.184,0.131,0.329,0,0.12,hip hop,0.415,0.527,125.357
11,-7.582,0.476,0.345,1.42e-05,0.399,hip hop,0.791,0.596,171.919
2,-6.409,0.381,0.383,0,0.78,hip hop,0.807,0.678,82.031
0,-9.328,0.425,0.454,0.00342,0.355,hip hop,0.568,0.717,166.042
11,-11.012,0.0587,0.951,0.000322,0.494,hip hop,0.233,0.392,176.569
9,-8.866,0.0685,0.23,5.98e-06,0.413,hip hop,0.498,0.554,79.635
6,-6.326,0.337,0.222,4.36e-06,0.638,hip hop,0.646,0.599,176.153
1,-7.279,0.216,0.507,0.000549,0.467,hip hop,0.8,0.686,96.48
1,-13.066,0.166,0.754,0.0706,0.231,hip hop,0.182,0.828,147.279
7,-7.355,0.122,0.0703,0,0.344,hip hop,0.531,0.716,71.994
10,-5.983,0.136,0.0515,0,0.654,hip hop,0.647,0.79,87.999
6,-7.02,0.356,0.171,0,0.892,hip hop,0.68,0.781,90.131
1,-8.045,0.335,0.266,1.46e-05,0.666,hip hop,0.889,0.358,85.61
9,-9.103,0.337,0.288,8.67e-06,0.693,hip hop,0.558,0.522,95.609
6,-7.578,0.0399,0.0381,0,0.43,hip hop,0.628,0.639,90.482
5,-6.907,0.23,0.00826,0.000355,0.556,hip hop,0.67,0.836,107.018
9,-7.362,0.107,0.667,5.48e-05,0.549,hip hop,0.545,0.545,159.94
2,-4.393,0.169,0.371,0,0.489,hip hop,0.694,0.856,122.08
11,-8.216,0.289,0.0306,9.94e-06,0.488,hip hop,0.593,0.593,81.291
5,-4.745,0.0951,0.306,0,0.58,hip hop,0.736,0.54,94.253
0,-7.499,0.037,0.339,0.0404,0.227,hip hop,0.597,0.585,100.051
6,-4.105,0.376,0.184,0,0.531,hip hop,0.793,0.557,176.026
1,-3.285,0.273,0.00331,0,0.842,hip hop,0.876,0.744,85.442
5,-6.999,0.216,0.801,0,0.134,hip hop,0.81,0.561,91.662
11,-9.375,0.204,0.25,2.46e-06,0.686,hip hop,0.524,0.85,120.004
1,-8.719,0.316,0.0521,1.02e-06,0.785,hip hop,0.468,0.919,94.928
1,-8.059,0.0341,0.00632,0.792,0.0815,hip hop,0.327,0.161,135.382
1,-6.357,0.269,0.151,0,0.313,hip hop,0.688,0.706,125.966
10,-9.305,0.0718,0.625,0,0.73,hip hop,0.572,0.519,89.357
11,-5.233,0.0589,0.00353,0,0.386,hip hop,0.667,0.657,86.018
4,-2.261,0.0664,0.103,0.000532,0.965,hip hop,0.974,0.727,79.526
11,-3.582,0.0626,0.0266,0,0.641,hip hop,0.686,0.911,104.76
10,-7.851,0.303,0.322,0,0.711,hip hop,0.702,0.578,81.335
2,-5.307,0.103,0.0674,0,0.652,hip hop,0.79,0.739,96.055
7,-9.622,0.0698,0.54,0,0.284,hip hop,0.557,0.791,119.973
9,-4.781,0.207,0.14,0,0.435,hip hop,0.785,0.802,99.998
2,-3.838,0.371,0.0969,0,0.597,hip hop,0.864,0.618,169.978
1,-7.585,0.207,0.336,0,0.656,hip hop,0.623,0.732,144.174
0,-7.56,0.0486,0.523,3.69e-05,0.427,hip hop,0.56,0.914,112.015
1,-6.407,0.281,0.147,0,0.558,hip hop,0.597,0.816,92.04
8,-9.146,0.436,0.454,0,0.483,hip hop,0.676,0.501,83.239
6,-8.363,0.323,0.131,0.00037,0.634,hip hop,0.668,0.794,86.929
11,-4.442,0.274,0.0317,0,0.766,hip hop,0.852,0.484,103.578
9,-8.298,0.294,0.141,0.000207,0.72,hip hop,0.598,0.639,103.126
9,-8.701,0.182,0.521,1.62e-05,0.322,hip hop,0.497,0.53,181.539
10,-6.808,0.0707,0.388,7.43e-05,0.36,hip hop,0.645,0.561,91.012
11,-5.639,0.27,0.128,1.17e-05,0.741,hip hop,0.749,0.924,112.089
1,-12.309,0.306,0.317,0.000158,0.123,hip hop,0.282,0.472,69.985
0,-5.652,0.268,0.662,0,0.759,hip hop,0.751,0.644,99.948
1,-5.453,0.33,0.00588,0,0.144,hip hop,0.611,0.711,134.093
3,-5.313,0.194,0.369,8.76e-06,0.826,hip hop,0.741,0.735,88.775
9,-8.375,0.256,0.795,0,0.128,hip hop,0.431,0.459,177.3
5,-7.922,0.359,0.00235,0,0.266,hip hop,0.584,0.677,140.907
9,-12.365,0.437,0.0823,0,0.575,hip hop,0.692,0.628,76.44
10,-11.825,0.237,0.207,0,0.454,hip hop,0.512,0.886,93.997
1,-5.482,0.215,0.427,0,0.371,hip hop,0.756,0.612,87.289
1,-6.75,0.386,0.722,0,0.35,hip hop,0.646,0.482,132.551
4,-4.713,0.491,0.219,0,0.459,hip hop,0.686,0.73,189.889
1,-6.374,0.383,0.712,0,0.558,hip hop,0.679,0.547,79.618
7,-4.751,0.307,0.552,0,0.432,hip hop,0.631,0.754,94.577
6,-4.421,0.23,0.0406,2.11e-06,0.495,hip hop,0.77,0.781,80.052
1,-3.627,0.438,0.0701,0,0.332,hip hop,0.796,0.62,80.752
7,-15.504,0.242,0.000163,0,0.753,hip hop,0.389,0.794,91.613
10,-4.936,0.349,0.00289,0,0.262,hip hop,0.548,0.644,169.884
1,-2.214,0.312,0.0832,0,0.891,hip hop,0.822,0.626,92.009
1,-8.217,0.353,0.75,8.46e-06,0.257,hip hop,0.499,0.562,94.995
8,-5.879,0.186,0.593,7.43e-05,0.355,hip hop,0.675,0.44,75.516
4,-9.679,0.113,0.502,0,0.185,hip hop,0.544,0.696,116.522
6,-7.408,0.106,0.114,9.83e-05,0.464,hip hop,0.611,0.587,114.991
1,-8.824,0.366,0.25,0,0.561,hip hop,0.816,0.509,181.804
6,-3.355,0.286,0.202,0,0.908,hip hop,0.786,0.447,142.264
7,-8.689,0.0272,0.389,0.882,0.581,hip hop,0.726,0.671,102.002
0,-1.823,0.317,0.398,1.14e-06,0.739,hip hop,0.953,0.354,172.015
6,-2.263,0.43,0.0508,0,0.839,hip hop,0.927,0.551,171.32
6,-13.346,0.444,0.1,1.19e-05,0.802,hip hop,0.522,0.79,82.923
1,-12.1,0.753,0.439,0,0.907,hip hop,0.59,0.608,175.763
9,-4.659,0.442,0.25,0,0.69,hip hop,0.787,0.412,151.786
2,-3.36,0.368,0.351,0,0.775,hip hop,0.878,0.489,81.497
1,-9.603,0.0549,0.32,0,0.114,hip hop,0.497,0.301,183.424
2,-4.108,0.195,0.395,0,0.36,hip hop,0.69,0.397,172.073
6,-3.948,0.276,0.088,0.0039,0.802,hip hop,0.943,0.606,171.027
8,-6.874,0.047,0.235,0,0.24,hip hop,0.534,0.545,140.021
7,-7.126,0.465,0.164,0,0.526,hip hop,0.567,0.574,75.965
6,-6.169,0.363,0.28,0,0.816,hip hop,0.746,0.574,167.205
7,-2.047,0.272,0.0892,0,0.535,hip hop,0.894,0.639,81.97
6,-5.614,0.429,0.141,0,0.601,hip hop,0.601,0.634,68.423
0,-10.35,0.281,0.337,0,0.36,hip hop,0.595,0.528,130.396
9,-4.413,0.155,0.0671,0,0.393,hip hop,0.886,0.41,72.577
7,-4.426,0.2,0.142,0,0.583,hip hop,0.91,0.485,87.646
10,-3.686,0.17,0.0076,0,0.458,hip hop,0.741,0.524,170.903
5,-6.076,0.0344,0.142,0.0354,0.624,hip hop,0.877,0.696,156.013
1,-9.404,0.238,0.275,3.58e-05,0.127,hip hop,0.669,0.302,164.8
8,-7.509,0.105,0.246,0.0178,0.557,hip hop,0.75,0.654,92.78
2,-4.688,0.377,0.00324,0,0.775,hip hop,0.928,0.662,90.509
4,-9.551,0.288,0.341,5.48e-06,0.372,hip hop,0.367,0.954,124.026
11,-1.538,0.392,0.0295,0,0.811,hip hop,0.956,0.491,173.585
11,-6.015,0.361,0.207,0,0.472,hip hop,0.822,0.572,94.812
8,-8.379,0.162,0.236,0.00531,0.291,hip hop,0.463,0.802,103.961
4,-7.871,0.134,0.119,4.35e-06,0.528,hip hop,0.724,0.571,76.014
3,-4.686,0.323,0.614,0,0.715,hip hop,0.834,0.637,87.312
2,-8.302,0.178,0.575,0,0.505,hip hop,0.689,0.417,79.568
7,-4.259,0.298,0.00836,0,0.377,hip hop,0.906,0.574,134.172
7,-6.288,0.364,0.0444,0,0.473,hip hop,0.71,0.485,170.942
10,-10.506,0.289,0.433,1.39e-06,0.364,hip hop,0.583,0.494,117.927
0,-8.183,0.0881,0.00116,0.00269,0.711,hip hop,0.668,0.653,160.048
8,-4.286,0.324,0.708,0,0.753,hip hop,0.809,0.541,120.094
0,-8.293,0.261,0.456,8.36e-06,0.717,hip hop,0.661,0.781,120.611
1,-7.033,0.39,0.0386,0,0.556,hip hop,0.771,0.531,163.802
3,-6.592,0.0318,0.689,1.26e-06,0.241,hip hop,0.465,0.44,126.937
1,-4.222,0.305,0.012,0,0.288,hip hop,0.848,0.681,93.334
10,-8.178,0.18,0.0287,0.00144,0.821,hip hop,0.785,0.754,94.123
0,-5.971,0.0549,0.0771,0,0.376,hip hop,0.746,0.689,113.569
7,-4.538,0.211,0.0349,1.29e-05,0.486,hip hop,0.81,0.905,96.441
5,-6.104,0.243,0.323,0,0.676,hip hop,0.707,0.558,167.463
1,-6.123,0.279,0.0011,0,0.325,hip hop,0.809,0.766,130.127
1,-4.811,0.265,0.0307,0,0.807,hip hop,0.755,0.503,79.422
6,-6.662,0.308,0.0345,0,0.514,hip hop,0.672,0.621,84.995
5,-2.278,0.342,0.249,0,0.54,hip hop,0.906,0.457,104.02
0,-8.989,0.0409,0.683,0.158,0.339,hip hop,0.532,0.404,159.864
8,-6.495,0.233,0.256,3.44e-05,0.459,hip hop,0.621,0.35,83.375
1,-7.745,0.404,0.123,2.69e-05,0.26,hip hop,0.485,0.716,74.132
5,-7.214,0.0531,0.084,5.04e-05,0.22,hip hop,0.556,0.712,90.494
4,-5.946,0.269,0.143,0,0.613,hip hop,0.806,0.843,94.948
9,-6.674,0.406,0.121,1.59e-06,0.53,hip hop,0.946,0.644,88.828
1,-5.807,0.323,0.0536,0,0.244,hip hop,0.598,0.479,110.456
3,-3.403,0.435,0.451,0,0.437,hip hop,0.947,0.425,173.944
10,-4.343,0.191,0.293,0,0.573,hip hop,0.862,0.637,82.019
8,-5.242,0.251,0.0641,0,0.434,hip hop,0.909,0.54,88.521
10,-8.658,0.464,0.243,0,0.788,hip hop,0.466,0.734,89.318
4,-4.197,0.151,0.0614,0,0.243,hip hop,0.82,0.68,140.033
0,-9.036,0.0386,0.511,5.09e-05,0.294,hip hop,0.579,0.632,115.294
0,-6.547,0.274,0.173,0.000699,0.744,hip hop,0.666,0.848,96.662
4,-3.143,0.17,0.278,0.0826,0.357,hip hop,0.717,0.863,152.05
11,-8.205,0.119,0.686,0.000127,0.688,hip hop,0.69,0.428,86.163
5,-5.858,0.319,0.391,0.000333,0.617,hip hop,0.737,0.537,170.177
11,-4.07,0.343,0.536,0,0.272,hip hop,0.729,0.672,145.089
0,-7.108,0.418,0.0858,0,0.246,hip hop,0.672,0.825,147.01
6,-6.142,0.0343,0.247,1.86e-05,0.761,hip hop,0.487,0.828,85.027
1,-6.805,0.126,0.0984,0.00844,0.113,hip hop,0.713,0.477,106.137
11,-5.508,0.363,0.0792,0,0.653,hip hop,0.833,0.812,89.863
2,-8.904,0.212,0.278,1.98e-06,0.905,hip hop,0.568,0.716,136.894
7,-8.164,0.281,0.373,2.52e-05,0.409,hip hop,0.525,0.865,98.105
6,-5.34,0.446,0.272,0,0.528,hip hop,0.738,0.54,178.727
0,-5.732,0.237,0.874,0,0.473,hip hop,0.503,0.776,110.134
1,-5.086,0.149,0.147,2.79e-06,0.569,hip hop,0.572,0.853,90.938
8,-8.98,0.419,0.389,0,0.508,hip hop,0.553,0.742,84.931
9,-9.855,0.0926,0.69,0,0.323,hip hop,0.542,0.772,125.321
11,-7.636,0.374,0.0568,0,0.694,hip hop,0.667,0.795,98.024
8,-8.406,0.0545,0.216,0.118,0.496,hip hop,0.554,0.588,146.133
1,-3.277,0.197,0.0748,0,0.1,hip hop,0.851,0.551,171.411
1,-3.263,0.0639,0.0909,2.73e-05,0.254,hip hop,0.796,0.546,142.123
8,-9.54,0.151,0.79,0.000522,0.239,hip hop,0.578,0.559,79.938
1,-3.009,0.13,0.0864,0,0.814,hip hop,0.577,0.918,95.512
11,-8.08,0.252,0.0178,0,0.101,hip hop,0.65,0.878,92.03
6,-5.557,0.147,0.132,0,0.46,hip hop,0.674,0.636,90.178
1,-7.389,0.291,0.219,0.000761,0.724,hip hop,0.902,0.683,90.447
10,-9.447,0.345,0.0398,0,0.287,hip hop,0.569,0.61,81.409
8,-6.969,0.265,0.463,1.7e-06,0.765,hip hop,0.623,0.631,80.23
0,-6.759,0.36,0.00402,0,0.394,hip hop,0.517,0.636,139.928
6,-5.353,0.221,0.00499,0,0.281,hip hop,0.78,0.63,155.779
11,-4.989,0.265,0.00525,0.0352,0.575,hip hop,0.731,0.417,134.003
10,-3.766,0.0874,0.371,0,0.373,hip hop,0.749,0.735,93.718
7,-3.37,0.0484,0.0847,0,0.43,hip hop,0.728,0.841,130.049
6,-5.685,0.278,0.0495,0,0.835,hip hop,0.949,0.721,83.028
11,-6.737,0.374,0.157,0,0.199,hip hop,0.819,0.487,174.445
8,-6.784,0.0321,0.401,1.44e-06,0.305,hip hop,0.504,0.729,110.011
2,-4.611,0.0358,0.109,0.000131,0.319,hip hop,0.526,0.643,171.954
2,-7.578,0.185,0.62,1.95e-05,0.462,hip hop,0.684,0.428,91.204
2,-7.67,0.0949,0.496,0,0.638,hip hop,0.621,0.892,124.015
11,-6.975,0.0741,0.000589,0,0.507,hip hop,0.782,0.759,131.04
7,-3.768,0.27,0.258,0,0.379,hip hop,0.814,0.672,97.043
0,-5.232,0.288,0.0807,0,0.25,hip hop,0.658,0.715,91.003
1,-9.49,0.409,0.303,7.27e-06,0.334,hip hop,0.801,0.502,98.247
2,-5.194,0.32,0.0363,0,0.774,hip hop,0.801,0.731,86.643
6,-5.282,0.256,0.0157,0,0.594,hip hop,0.819,0.532,90.215
11,-9.631,0.289,0.0152,1.05e-06,0.369,hip hop,0.551,0.667,91.072
10,-4.398,0.289,0.0127,0,0.493,hip hop,0.718,0.809,92.897
9,-3.76,0.454,0.271,0,0.564,hip hop,0.896,0.668,164.012
0,-10.155,0.0306,0.542,0.225,0.347,hip hop,0.401,0.603,172.633
6,-5.538,0.361,0.123,0,0.766,hip hop,0.899,0.613,85.291
8,-7.695,0.445,0.0982,0,0.308,hip hop,0.788,0.541,88.562
5,-6.124,0.331,0.253,1.13e-05,0.71,hip hop,0.604,0.795,92.517
7,-2.281,0.0357,0.039,0,0.966,hip hop,0.957,0.758,111.121
4,-6.739,0.0949,0.535,0.000305,0.586,hip hop,0.571,0.458,110.013
10,-5.504,0.172,0.00247,0.000185,0.798,hip hop,0.804,0.539,85.752
8,-9.556,0.346,0.537,0,0.874,hip hop,0.574,0.427,79.849
1,-7.582,0.339,0.832,0,0.671,hip hop,0.701,0.42,79.716
10,-3.13,0.379,0.124,0,0.757,hip hop,0.949,0.69,163.954
10,-10.523,0.0357,0.0977,0.0537,0.601,hip hop,0.52,0.747,92.869
4,-12.637,0.0455,0.948,0.00155,0.207,hip hop,0.225,0.465,57.75
10,-5.553,0.307,0.408,0,0.586,hip hop,0.716,0.732,91.015
1,-7.059,0.189,0.337,0,0.918,hip hop,0.747,0.667,86.917
11,-7.409,0.295,0.00958,2.91e-05,0.858,hip hop,0.547,0.745,177.398
7,-5.032,0.279,0.159,1.93e-05,0.624,hip hop,0.842,0.626,84.657
7,-3.499,0.346,0.263,0,0.326,hip hop,0.889,0.674,88.807
8,-5.496,0.109,0.373,0,0.434,hip hop,0.753,0.649,79.975
1,-3.451,0.301,0.407,0,0.465,hip hop,0.718,0.786,92.04
11,-7.494,0.124,0.197,0.00378,0.0789,hip hop,0.729,0.675,130.98
1,-8.198,0.233,0.277,2e-05,0.618,hip hop,0.807,0.844,85.984
1,-5.542,0.311,0.127,0,0.775,hip hop,0.858,0.789,140.022
2,-5.843,0.257,0.016,0,0.723,hip hop,0.84,0.355,168.772
10,-3.774,0.118,0.0409,0,0.582,hip hop,0.62,0.55,112.743
0,-5.742,0.361,0.0574,0,0.429,hip hop,0.608,0.783,91.672
8,-4.262,0.223,0.092,0,0.186,hip hop,0.725,0.42,77.941
2,-6.959,0.358,0.000918,2.74e-05,0.323,hip hop,0.639,0.739,91.121
6,-7.338,0.239,0.0789,0,0.577,hip hop,0.821,0.598,139.198
10,-3.35,0.274,0.196,0,0.629,hip hop,0.851,0.747,75.16
4,-9.876,0.568,0.723,0,0.561,hip hop,0.807,0.321,89.811
1,-6.466,0.168,0.00904,9.48e-05,0.212,hip hop,0.545,0.798,118.029
8,0.915,0.169,0.038,0,0.6,hip hop,0.951,0.615,121.575
2,-7.356,0.599,0.37,0.000127,0.329,hip hop,0.697,0.646,116.528
7,-5.784,0.331,0.0454,0,0.685,hip hop,0.835,0.91,115.484
1,-8.251,0.118,0.111,1.29e-06,0.641,hip hop,0.483,0.763,84.011
10,-7.124,0.241,0.0191,0.000273,0.471,hip hop,0.82,0.729,156.412
7,-6.11,0.247,0.00865,5.21e-06,0.66,hip hop,0.739,0.571,83.089
2,-5.538,0.124,0.00664,0.000517,0.227,hip hop,0.782,0.699,161.721
8,-5.793,0.411,0.21,0,0.969,hip hop,0.695,0.633,93.302
11,-2.938,0.384,0.0143,0.00151,0.386,hip hop,0.827,0.589,161.978
10,-6.572,0.347,0.356,0,0.96,hip hop,0.781,0.644,75.832
1,-6.37,0.322,0.00741,0,0.359,hip hop,0.75,0.762,97.236
1,-2.821,0.0465,0.145,0,0.31,hip hop,0.665,0.367,148.913
1,-4.103,0.285,0.339,0,0.452,hip hop,0.829,0.548,93.62
10,-5.431,0.097,0.00712,2.1e-05,0.388,hip hop,0.745,0.81,87.019
10,-8.964,0.36,0.0199,4.37e-05,0.553,hip hop,0.834,0.7,79.524
3,-4.475,0.197,0.0893,0,0.797,hip hop,0.85,0.572,96.335
2,-8.402,0.175,0.0685,0,0.562,hip hop,0.613,0.809,104.991
6,-6.482,0.31,0.156,0,0.884,hip hop,0.519,0.935,96.97
10,-12.747,0.239,0.0694,6.71e-06,0.707,hip hop,0.58,0.716,99.077
3,-9.43,0.0579,0.794,0.0515,0.601,hip hop,0.637,0.641,138.869
8,-8.189,0.347,0.0124,0.256,0.381,hip hop,0.697,0.501,178.196
7,-5.216,0.322,0.0366,0,0.339,hip hop,0.808,0.414,81.876
7,-6.993,0.223,0.0593,0,0.347,hip hop,0.754,0.583,95.784
9,-3.439,0.28,0.145,0,0.67,hip hop,0.697,0.901,93.941
0,-7.615,0.319,0.117,0,0.621,hip hop,0.416,0.826,92.033
7,-9.192,0.169,0.339,0,0.573,hip hop,0.655,0.712,90.519
10,-9.153,0.208,0.428,2.28e-06,0.457,hip hop,0.421,0.852,95.977
10,-5.934,0.16,0.0649,0,0.671,hip hop,0.672,0.857,86.777
2,-5.659,0.171,0.314,0,0.611,hip hop,0.733,0.559,145.115
11,-4.241,0.31,0.0497,0,0.281,hip hop,0.681,0.765,127.77
8,-5.496,0.326,0.132,4.21e-06,0.518,hip hop,0.851,0.498,78.025
6,-12.713,0.342,0.853,0.000198,0.622,hip hop,0.449,0.514,65.451
8,-6.524,0.331,0.37,0.00124,0.697,hip hop,0.724,0.753,102.988
1,-4.964,0.318,0.02,2.8e-06,0.618,hip hop,0.832,0.708,92.428
4,-4.809,0.0357,0.00304,0.000309,0.0479,hip hop,0.71,0.353,87.913
2,-4.723,0.395,0.0697,2.74e-06,0.689,hip hop,0.794,0.542,95.736
10,-7.087,0.139,0.393,0,0.262,hip hop,0.493,0.807,75.589
10,-5.507,0.363,0.0493,0,0.765,hip hop,0.74,0.515,75.922
4,-6.4,0.456,0.171,0.00539,0.104,hip hop,0.822,0.546,153.987
4,-7.607,0.381,0.0633,1.83e-06,0.471,hip hop,0.592,0.598,156.903
7,-6.811,0.141,0.413,0,0.608,hip hop,0.749,0.669,80.169
11,-10.753,0.233,0.666,0.00142,0.235,hip hop,0.523,0.74,97.063
2,-9.087,0.357,0.267,0,0.725,hip hop,0.6,0.442,82.462
5,-5.487,0.25,0.0182,6.09e-06,0.388,hip hop,0.861,0.712,84.042
5,-8.752,0.469,0.303,0,0.467,hip hop,0.57,0.779,99.878
9,-5.969,0.297,0.271,0,0.55,hip hop,0.496,0.812,109.979
1,-3.439,0.209,0.198,0,0.404,hip hop,0.888,0.408,94.129
0,-9.144,0.242,0.469,4.13e-06,0.437,hip hop,0.391,0.872,134.021
0,-6.569,0.146,0.0466,0,0.351,hip hop,0.561,0.587,80.009
6,-6.201,0.0652,0.281,0.00408,0.634,hip hop,0.821,0.682,88.006
6,-5.846,0.322,0.675,0,0.607,hip hop,0.808,0.7,93.636
11,-6.293,0.404,0.000322,0,0.267,hip hop,0.718,0.511,166.42
1,-6.047,0.184,0.401,0,0.741,hip hop,0.688,0.474,152.087
2,-7.23,0.0652,0.251,0.000663,0.236,hip hop,0.57,0.676,77.381
5,-11.966,0.191,0.0276,0,0.382,hip hop,0.811,0.504,82.01
7,-9.72,0.268,0.0782,0,0.548,hip hop,0.594,0.802,89.659
8,-9.615,0.291,0.278,0,0.828,hip hop,0.874,0.834,90.912
6,-4.478,0.31,0.0434,0,0.407,hip hop,0.762,0.588,157.975
6,-6.515,0.365,0.538,0,0.704,hip hop,0.657,0.706,96.284
5,-8.158,0.406,0.082,0,0.61,hip hop,0.772,0.428,137.25
0,-12.337,0.386,0.499,0,0.528,hip hop,0.412,0.726,75.444
1,-12.017,0.369,0.47,0,0.656,hip hop,0.517,0.462,79.585
10,-6.192,0.45,0.0994,0,0.852,hip hop,0.852,0.32,75.792
10,-4.212,0.254,0.181,1.8e-05,0.727,hip hop,0.895,0.712,96.338
